City,Country,DBA,Email,FaxNumber,Id,Name,PhoneNumber,PhysicalState,ProviderId,ProviderUpdatedOn,RemoveReason,RequestType,Status,StreetAddress,UpdatedOn,Website,ZipCode
Dubuque,US,RTA,gkuhle@ecia.org,,f34d738d-1dd1-4314-bd57-22397e18a2e7,"DELAWARE, DUBUQUE, JACKSON CTY REGIONAL TRANSIT AUTHORITY",+1 563-588-4592,Iowa (IA),26cd2ec2-91fa-402e-8935-566777d1902f,2026-01-14T14:02:13.61255+00:00,Involuntary Removal,None,Active,7600 Commerce Park,2022-02-07T00:33:27.954212+00:00,,52002
Phoenixville,US,Delaware Valley Paving,office@delawarevalleypaving.com,,5a62d734-93fb-4039-b1ab-901bbbf709c7,Delaware Valley Paving,+1 610-983-0567,Pennsylvania (PA),d4dffc0a-94de-424e-a393-bc0159cfe1d8,2026-01-14T14:57:47.974326+00:00,Involuntary Removal,None,Active,330 Pawlings rd,2022-05-20T13:43:46.323644+00:00,https://www.delawarevalleypaving.com/,19460
New Castle,US,DELAWARE TRANSIT CORPORATION,anna.mena@state.de.us,,83e62ee0-56d4-4efb-b9ef-d6afd806fd91,DELAWARE TRANSIT CORPORATION,+1 302-834-5926,Delaware (DE),034fe999-132f-4959-9a7d-1eaf95c0a026,2025-11-04T13:49:33.897429+00:00,Involuntary Removal,None,Active,1423 S Dupont Hyw.,2022-05-20T14:52:12.340365+00:00,,19720
North Creek,US,,jmgonyo@hcandpm.com,,3b263dce-da8d-4620-bb1a-b4a5149f99ca,Delaware & Hudson Transportation Company LLC,+1 518-495-9244,New York (NY),73a9376d-7606-413f-bc26-38ae512a1cf2,2025-11-04T14:05:53.031373+00:00,Involuntary Removal,None,Active,137 Main Street,2023-03-24T17:35:38.799222+00:00,,12853
Delano,US,,tweedon@djuhsd.org,,61debc35-a2a4-4597-b16d-2919ca8a33ed,Delano Joint Union High School District,+1 661-720-4191,California (CA),973d5458-9de2-4d34-95be-ef78aad49637,2026-01-14T14:38:13.079957+00:00,Involuntary Removal,None,Active,1720 Norwalk St,2022-03-01T17:55:14.702265+00:00,,93215
Delano,US,,vaughnh@delano-dadd.com,,468f2b35-e8dd-4cfd-aef6-b4968a135dee,Delano Assn for the Developmentally Disabled Inc,+1 661-477-6594,California (CA),c3da6f27-2dc3-4501-ac79-92e752716f30,2025-11-04T14:21:49.532043+00:00,Involuntary Removal,None,Active,612 Main St,2022-05-05T12:33:18.759341+00:00,,93215-2934
DeLand,US,DeLand-Weldon CUSD#57,cjones@dwschools.org,,5cf99ff8-5db8-4cd7-bd7d-3ab44718a1cf,DeLand-Weldon CUSD#57,+1 309-928-7691,Illinois (IL),a1639b96-88c4-49f7-896d-215e9aa36ee9,2026-01-14T14:41:08.979233+00:00,Involuntary Removal,None,Active,304 E Illinois Route 10,2024-05-20T18:57:05.331325+00:00,http://www.dwschools.org,61839
Los Angeles,US,,agonzalez@delanceystreet.org,,c344e941-17e8-419d-a9f4-f0964c19454e,Delancey Street Moving and Trucking School,+1 323-662-4888,California (CA),7c348ea7-e491-489b-9530-5b5915095a23,2025-11-04T14:07:05.051784+00:00,Involuntary Removal,None,Active,400 N Vermont Ave,2022-06-06T14:42:01.383403+00:00,,90004-3513
LITTLEFORK,US,DeLack Logging Inc,delack@frontiernet.net,,bb670337-b2df-45d2-a1a7-3e32f7451cd0,DeLack Logging Inc,+1 218-324-3373,Minnesota (MN),a1659ac8-7c9d-4d8a-9df8-62282c0a52f9,2026-01-14T14:41:10.477048+00:00,Involuntary Removal,None,Active,4778 County Road 22,2024-06-21T18:17:22.699404+00:00,,56653
Sitka ,US,Del Co. LLC,samsonstengl@hotmail.com,,707ae45e-87cf-4414-bfe4-d78d99f661ed,Del Stengl,+1 907-738-5582,Alaska (AK),b3cff0a9-b2f6-4fbb-86e8-3649bc1a1789,2025-11-04T14:16:03.27176+00:00,Involuntary Removal,None,Active,4322 Valhalla,2022-02-01T19:35:01.907765+00:00,,99835
Bakersfield,US,Del Rio CDL training,,,009af166-e9d0-40b7-99fc-42e7b1380152,Del Rio Logistics inc,+1 661-817-0751,California (CA),796774a0-19da-4820-bd92-bda679866aa8,2025-11-04T14:06:46.332193+00:00,Involuntary Removal,None,Active,,2023-08-21T21:03:16.664417+00:00,,93308
Decatur,US,,cewelmaker@dekalbcountyga.gov,,03d3bc16-feea-471f-a701-72e67ee6078d,DeKalb County Risk Management Finance Division,+1 404-687-3542,Georgia (GA),f0a3fdc7-e846-4ec4-b3e7-d13bd54a0e53,2026-01-14T15:07:43.608393+00:00,Involuntary Removal,None,Active,1300 Commerce Dr,2022-03-24T14:02:54.385474+00:00,,30030
Decatur,US,Dekalb County Government,almoore1@dekalbcountyga.gov,,f13fb37b-c719-4bd9-89e9-3dad117f837a,Dekalb County Government,+1 470-557-7138,Georgia (GA),be30bb60-9bdb-45ce-a7ec-fad7108c8b3e,2025-11-04T14:19:31.179894+00:00,Involuntary Removal,None,Active,330 Commerce Drive,2022-04-18T13:56:38.976147+00:00,,30032
Elmer,US,Deerfield farms service,bryanm@johnsonfarmsinc.com,,852391df-011c-4e74-86e8-1ab92a014691,Deerfield farms services,+1 856-358-1123,New Jersey (NJ),40db7d1f-61fa-48d0-824f-fbd541a4af2a,2025-12-04T13:57:09.068824+00:00,Involuntary Removal,None,Active,1633 hwy 77,2022-08-17T21:21:35.627841+00:00,,08318
Deer Trail,US,Deer Trail School Dist. 26J,scourts@dt26j.com,,d1df04d6-cab0-422b-bf22-254cfc56b926,Deer Trail School Dist. 26J,+1 402-382-8586,Colorado (CO),e6959118-fc26-44a8-90f5-70b46c65ba2b,2025-11-04T14:25:04.714167+00:00,Involuntary Removal,None,Active,POB 129,2022-09-16T16:41:54.305281+00:00,,80105
Taylorville,US,DTR,declerckjake@gmail.com,,4940546a-c58a-4c65-b275-207c0ca0348d,DeClerck Trucking and Repair,+1 217-820-3808,Illinois (IL),6a2c0787-a7c1-4efb-addf-c738d7262f5a,2025-11-04T14:04:23.291524+00:00,Involuntary Removal,None,Active,965 E 1330 North Rd,2022-11-17T17:44:17.519804+00:00,,62568-7823
 FORT DODGE,US,Rainbow dragon,hypercasia69@gmail.com,,7800827e-3ffe-4bdf-a79f-dfc6c5bdf374,Decker truck line inc,+1 951-314-9869,Iowa (IA),78f90cd0-1c24-4627-a4ae-dfa32a68407e,2025-11-04T14:06:41.21051+00:00,Involuntary Removal,None,Active,4000 5TH AVE ,2022-04-13T13:53:48.535632+00:00,,50501
Lathrop,US,,jsouthern@deckercsi.com,,5dc74976-a3b2-4e33-be24-0aa16292ee3a,"Decker Construction Services, Inc.",+1 816-740-7000,Missouri (MO),bc0724b7-c1a0-4678-bc5c-c810369805e1,2026-01-14T14:49:48.80182+00:00,Involuntary Removal,None,Active,710 North St,2022-01-31T20:33:34.86732+00:00,,64465
Decatur,US,Decatur Public Schools,ckrall@raiderpride.org,,32bc4453-a696-49b5-8b60-7c54eff2cac7,Decatur Public Schools,+1 269-423-7091,Michigan (MI),f6aa9bd2-4aa1-4ee9-ba1f-7baeb6c2a526,2025-11-04T14:27:29.8755+00:00,Involuntary Removal,None,Active,110 Cedar Street,2022-04-18T12:00:12.281284+00:00,,49045
Greensburg,US,,dcremc@dcremc.com,+1 812-663-8572,24df543b-2a47-42d8-839f-1506d3e1a51d,Decatur County REMC,+1 812-663-3391,Indiana (IN),fece2dbc-80e5-4284-877e-327b5bc8d79f,2025-11-04T14:28:29.417361+00:00,Involuntary Removal,None,Active,1430 W Main St,2023-06-15T17:31:51.846142+00:00,,47240-9585
Newport,US,,tdecamp@decamptrucking.com,,8b28d7e6-f734-4073-a0ac-ee0613a2738b,DECAMP WASTE SERVICES LLC,+1 603-542-8050,New Hampshire (NH),29bd8a4a-58cc-4c7f-a51d-b61e8729e19b,2025-11-04T13:54:41.955531+00:00,Involuntary Removal,None,Active,862 John Stark Hwy.,2023-05-16T17:40:09.597774+00:00,https://www.decampwaste.com,03773-2609
Winfield,US,dba Jade Trucking,jadetruckn@hotmail.com,,af27c9f3-2a6d-4e04-bb9d-15adad18334c,Debbiexan Waite,+1 620-221-2217,Kansas (KS),8429adf2-c94f-4656-a8c0-9f38d902efd1,2026-01-14T14:32:43.994192+00:00,Involuntary Removal,None,Active,13687 182nd Rd,2024-04-12T20:55:11.30397+00:00,,67156-7888
Mascoutah,US,,generalinfo@martinroof.net,+1 618-537-6650,a480a1c0-4405-4a1c-ac25-4f9c601167e6,DE Martin Roofing Co Inc,+1 618-537-6101,Illinois (IL),0f37a5dc-255d-47f3-b68b-9502408e3b33,2026-01-14T13:55:02.33725+00:00,Involuntary Removal,None,Active,6719 State Rte 4,2024-04-16T20:30:05.143474+00:00,,62258-3907
Bloomington,US,,ddodgenbt@gmail.com,,9286cccc-278e-4738-93eb-e7386ed5856b,DD&S Enterprises llc,+1 812-803-0621,Indiana (IN),effcdd95-4c77-46f5-a622-84a289ae83dd,2026-01-14T15:07:29.624859+00:00,Involuntary Removal,None,Active,3884 E Boltinghouse Rd,2022-10-21T13:25:19.797241+00:00,,47408
Lyndeborough,US,,mercier.doug@yahoo.com,,760854db-4977-406c-ba28-5ab442fbd847,DD Mercier Consulting,+1 603-654-7040,New Hampshire (NH),56e6b4a8-23ca-4a83-b379-3203fdd8d2dd,2026-01-14T14:18:20.76341+00:00,Involuntary Removal,None,Active,90 Locust Lane,2024-03-19T16:08:07.24076+00:00,,03082
Casa Grande,US,,teamjd6886@gmail.com,,d19effca-c158-42f6-9b68-7959b8e84829,DCR training services,+1 520-252-7225,Arizona (AZ),a42ec4ae-f0b4-42c3-9c97-f47982863461,2026-01-14T14:42:11.565157+00:00,Involuntary Removal,None,Active,351 N Peart Rd apt 1311,2025-03-13T18:43:25.183312+00:00,,85122
Jacksonville,US,,yanreyperez9@gmail.com,,340a2eaa-22b8-4895-b17b-4da95f28be51,Dcp trucking llc,+1 786-762-5797,Florida (FL),1c4206ea-48ff-4f2d-a52e-44c169b3bc33,2026-01-14T13:58:49.088154+00:00,Involuntary Removal,None,Active,7022 King Arthur Rd N,2023-10-26T22:00:17.826637+00:00,,32211-4107
West Chester,US,,dcoopinc@gmail.com,,77016374-1f2b-4705-a8db-ae7274a3fdc0,DC  Transport Inc.,+1 513-315-2802,Ohio (OH),ea00d7e2-67ec-405d-bd9c-d1b4340a7e1d,2026-01-14T15:05:20.20831+00:00,Involuntary Removal,None,Active,4528 Guilford Dr,2022-03-28T13:01:25.670516+00:00,,45069
Loxahatchee,US,DBE Utility Services/ United Utility,tammy.carter@unitedutility.com,+1 561-508-3713,f3148001-1168-4c8f-9a3a-9d3bffa35d91,DBE Management LLC,+1 781-812-8165,Florida (FL),f549151b-8a2b-4866-bfba-6d2704d0da5f,2025-12-09T18:05:29.756743+00:00,Voluntary Removal,None,Active,13387 BRYAN RD,2024-06-20T17:57:59.383597+00:00,http://www.unitedutility.com,33470
Westbrook,US,Robert Fernald,Fernaldr2@aol.com,,02372586-3af5-4b95-b7be-6dabe3969b53,DBA Robert Fernald,+1 207-838-1074,Maine (ME),d98f8c63-7367-41c9-a0a7-bba28f4b2c6c,2026-01-14T14:59:18.250081+00:00,Involuntary Removal,None,Active,105 Perry Ct,2022-01-10T16:08:04.249619+00:00,,04092
Paynesville,US,,dbpeterbilt@gmail.com,,8fe30e7f-644e-4441-b822-9debd9a5682c,"DB Express, LLC",+1 320-224-1180,Minnesota (MN),e792b1b1-4385-40de-82e3-95106cc53181,2026-01-14T15:04:23.890595+00:00,Involuntary Removal,None,Active,24493 273rd Ave,2022-06-22T12:40:42.267664+00:00,,56362
El Cajon,US,,derrick@db-engineeringinc.com,,6058ea95-7fb2-4d28-ac24-a8b36181c555,DB Engineering inc,+1 619-972-0888,California (CA),d35d9dad-c52c-43b3-b961-889068884f8c,2026-01-14T14:57:13.204517+00:00,Involuntary Removal,None,Active,538 Mountain View Rd,2024-02-13T14:17:14.090102+00:00,,92021-3850
Reno,US,Turf Brokers Inc,Dispatch@daytonvalleyturf.com,+1 775-337-2994,0c0a87c5-255c-4474-90eb-3524ff9708ca,Dayton Valley Turf,+1 775-337-2992,Nevada (NV),884e03fa-d042-497a-9f4b-ec56819cb79b,2026-01-14T14:34:01.165235+00:00,Involuntary Removal,None,Active,290 Kietzke Lane,2022-05-31T18:03:29.196284+00:00,https://daytonvalleyturf.com/,89502
Dayton,US,Dayton Sand & Gravel,rkeene@daytonsand.com,,38db0ee9-6d6c-491c-af98-2cbfc6f9ae9b,Dayton Sand & Gravel Co. Inc.,+1 207-499-2306,Maine (ME),b735ba5d-198b-4f39-97ad-67a498cb64e8,2025-11-04T14:16:58.968553+00:00,Involuntary Removal,None,Active,928 Goodwins Mills Rd.,2022-02-10T19:53:22.394394+00:00,,04005
Chanhassen,US,Dayco Concrete Company,dave@daycoconcrete.com,,a182a21d-50aa-4f73-8426-868d8013e79c,"Dayco Concrete Company, Inc.",+1 952-556-0278,Minnesota (MN),9b76a140-14b7-4744-a543-867b390b09d1,2026-01-14T14:39:14.389294+00:00,Involuntary Removal,None,Active,1850 Lake Drive West,2024-01-29T13:26:46.447919+00:00,,55317
Hitchcock,US,Dayco Logistics,admin@daycologistics.com,,c4bcbb1e-6ae3-4486-a3a4-5621aefbf280,"Dayco Companies, LLC",+1 713-485-9550,Texas (TX),9449c0d1-1ba4-45ab-a621-008992d135a6,2025-11-04T14:10:56.894787+00:00,Involuntary Removal,None,Active,7610 2nd St,2022-02-24T14:53:53.406337+00:00,,77563-4802
huntington sta,US,,mc863041@gmail.com,,4a237764-63aa-4890-ad13-972127732f8f,Daya Transport Inc,+1 631-398-8028,New York (NY),f38bd8b5-f89f-478e-9701-d0e845fc8d73,2025-11-04T14:26:51.74943+00:00,Involuntary Removal,None,Active,33 7th ave south,2023-05-31T14:40:02.778107+00:00,,11746
Dawson Springs,US,,leonard.whalen@dawsonsprings.kyschools.us,,5cb10bf6-d390-4cb3-9f1e-37941addb899,Dawson Springs School District,+1 270-797-3811,Kentucky (KY),cee2dac6-735f-4895-b20d-66b82cb0ffc0,2026-01-14T19:33:22.061953+00:00,Involuntary Removal,None,Active,317 Eli Street ,2025-09-29T14:31:12.239496+00:00,,42408
Newark,US,,SCarney@dawncareerinstitute.edu,,09e62f2f-9f1a-4327-83b1-2619c2fa0366,Dawn Career Institute LLC,+1 302-225-7269,Delaware (DE),f11f26a8-38ee-40e9-9bb5-bc4d3468e461,2025-11-04T14:26:38.174291+00:00,Involuntary Removal,None,Active,252 Chapman Road,2022-02-10T15:47:40.483873+00:00,,19702
East Syracuse,US,Davis Wallbridge Inc.,egilkey@daviswallbridgeinc.com,,a7889e7c-7d74-4425-a24c-449b8dcedec7,Davis Wallbridge Inc.,+1 315-420-5847,New York (NY),34cce5a7-1af0-45a0-a44d-82fa96924db0,2026-01-14T14:06:48.424099+00:00,Involuntary Removal,None,Active,5861 Pyle Drive,2026-01-14T13:29:34.668013+00:00,https://daviswallbridgeinc.com,13057
Houston,US,ELDT CDL Basic Training,eldtcdlbasictraining@gmail.com,,07f51440-bc59-4752-8acc-035d7616473f,Davis Fleet Logistics,+1 800-770-4891,Texas (TX),77447d28-46eb-440b-81c9-54aee21bf2a7,2025-11-04T14:06:26.529482+00:00,Involuntary Removal,None,Active,14403 Walters Rd #682302,2023-03-10T20:49:49.244855+00:00,http://www.eldtcdlbasictraining.com,77014-1336
Sunset,US,,office@davisweber.org,,b1072218-bb05-4e05-b131-f31366f8fce9,Davis & Weber Counties Canal Co.,+1 801-774-6373,Utah (UT),8d49ffd6-8d5c-48d6-bfc6-3ae40ccf97af,2025-12-05T20:32:30.390206+00:00,Involuntary Removal,None,Active,138 W 1300 N,2022-10-24T15:55:49.135477+00:00,,84015-2951
LOUISVILLE,US,DAVIS & DAVIS PLUMBING,JGATEWOOD@DAVISPLUMBING.ORG,,9a4b0f70-dfdf-4378-b6d8-a71ee2ac7cb8,DAVIS & DAVIS PLUMBING,+1 502-541-0944,Kentucky (KY),4aaca0ce-76f2-480b-864d-d59160a76561,2026-01-14T14:14:19.040476+00:00,Involuntary Removal,None,Active,6400 N PRESTON HWY,2023-08-01T18:57:33.833288+00:00,,40229
Defuniak Springs,US,"Johnson's Lot and Land Clearing, LLC",jllc3050059@gmail.com,,d17d016f-8215-48d2-a0b6-4384e38b5bad,David W. Johnson,+1 850-305-0059,Florida (FL),9978dbc2-00a1-4947-9e16-7f62b959940d,2025-11-04T14:12:32.473222+00:00,Involuntary Removal,None,Active,122 Simmons Rd,2022-07-14T10:44:03.149641+00:00,,32435-4743
Petaluma,US,David Papenhausen Construction,mpapenhausen@att.net,,14348d08-c511-4bc5-9b22-fbc3a76acd27,David Papenhausen Construction,+1 707-953-9307,California (CA),ef0fb792-5e16-4ad0-8d53-72df514727dd,2026-01-14T15:07:00.257365+00:00,Involuntary Removal,None,Active,2761 i Street Ext,2024-05-30T15:55:55.77963+00:00,,94952
Barksdale,US,D & C Trucking,calleyboatright@gmail.com,,074859c7-5619-478e-8f37-0b9b94283406,David O Boatright,+1 830-486-5463,Texas (TX),75272b8c-69a7-4e0e-850e-b3ea2fe6ec46,2025-10-22T20:10:55.180213+00:00,Voluntary Removal,None,Active,1569 County Road 389,2024-02-01T15:51:54.357426+00:00,,78828
Stonington,US,,dniemann91@gmail.com,,715e9c55-6504-4064-83cb-f92cdda76c5c,David Niemann Trucking,+1 217-306-1284,Illinois (IL),419e8bca-9fc3-44a0-bdec-d5b4262be2c8,2025-11-04T13:57:57.487699+00:00,Involuntary Removal,None,Active,1985 E 2000 North Rd,2022-05-24T13:35:35.407023+00:00,,62567-5310
Madison,US,David Laux (independent trainer),drllaux@gmail.com,,9ca24eb4-a255-414f-a1ec-1b9defe6c86c,David Laux,+1 608-334-6822,Wisconsin (WI),99366992-2531-4138-b2d5-87a61f837dac,2026-01-14T14:38:43.030516+00:00,Involuntary Removal,None,Active,926 Acewood Blvd,2024-02-22T13:57:19.695109+00:00,,53714
New Albany,US,DLS Performance LLC,DLSimmonsZLC@gmail.com,,d1ce3481-6fcf-4d41-b6b1-608c02f0d0c2,David L. Simmons,+1 601-754-3428,Mississippi (MS),5ba04487-fd36-4678-ae9a-6118d00646c8,2025-11-04T14:01:51.319551+00:00,Involuntary Removal,None,Active,912 Bryan Street,2022-01-06T13:19:53.786282+00:00,,38652
Santa Ana,US,,david.khuong@gmail.com,,e8c0609b-7451-4462-8ccb-7b4430557e2d,David Khuong School Bus Instructor,+1 714-343-0127,California (CA),ae3b5801-3627-40cd-83d5-96af47d7cda3,2026-01-14T14:45:28.50202+00:00,Involuntary Removal,None,Active,641 W Alton Ave Apt A,2024-03-11T21:46:54.512564+00:00,,92707
North Kingstown,US,DJM Compliance,info@djmcompliance.com,,2764c998-4456-48ce-b225-1d527349bb91,David J Medeiros Consulting Group LLC,+1 401-323-4400,Rhode Island (RI),c38ae8cd-8e60-443d-85f2-32b016fdf64d,2025-11-04T14:19:49.362812+00:00,Involuntary Removal,None,Active,"1130 Ten Rod Road, Bldg D, Suite 205A",2022-09-29T20:23:57.656208+00:00,https://djmcompliance.com,02852
COVE,US,Minam River Contractors,MINAMRIVERCONTRACTORS@GMAIL.COM,,ef94b247-f911-45f1-aa08-48e17f9887ef,David Huffman,+1 541-910-1270,Oregon (OR),1ce1043c-d467-42a2-a66e-4ad2200f16b5,2025-11-04T13:52:54.971747+00:00,Involuntary Removal,None,Active,60000 choke cherry RD,2023-07-20T20:05:33.623797+00:00,,97824-8444
Libby,US,DeShazer Excavation,deshazerexcavation@frontiernet.net,,43d84145-50c1-47b1-a5a4-e697c61fa88c,David E DeShazer,+1 406-293-5973,Montana (MT),e51c9e76-918e-4782-b79f-df5c430f269a,2025-11-04T14:24:51.584982+00:00,Involuntary Removal,None,Active,42338 US Highway 2,2022-03-09T23:56:16.493165+00:00,,59923
Pineville,US,DC Driver Training,davidedwardcoberley@gmail.com,,73eba810-7a5b-479e-aec2-fd30c6ff9c8d,David Coberley CDL Training,+1 479-366-4367,Missouri (MO),a6e09e71-466d-4d31-8f4e-6073327045c3,2025-10-23T13:40:39.290616+00:00,Voluntary Removal,None,Active,1517 Rockwood Rd,2025-10-06T14:56:13.780827+00:00,,64856-9273
Redwood Valley,US,,dbryant707@gmail.com,,ba27edee-b375-44f0-a7f4-776d852ee149,David Bryant,+1 707-489-2493,California (CA),2199d3a7-5403-43b6-bfb3-d6ccb3513d67,2026-01-14T14:00:36.451499+00:00,Involuntary Removal,None,Active,"14400 Tomki Road, ",2021-12-20T18:19:26.697918+00:00,,95470
Coleharbor,US,,davepeyer@gmail.com,,3426a570-161d-43b7-b030-264e40ffe271,Dave Peyer Trucking LLC,+1 701-460-0918,North Dakota (ND),b61f48fe-481d-4cdd-9189-3c3ba69c40ae,2025-11-04T14:19:12.121476+00:00,Involuntary Removal,None,Active,870 36th Ave NW,2022-07-12T20:39:02.622227+00:00,,58531
PUEBLO WEST,US,,daniel@datcollc.com,,59c6794e-0fca-4073-94da-977181c2360b,DATCO LLC,+1 719-250-1423,Colorado (CO),0bbbde1b-df7b-4646-921a-415bf61232a8,2025-11-04T13:51:47.868308+00:00,Involuntary Removal,None,Active,149 EAST INDUSTRIAL BLVD.,2022-04-27T15:30:11.774686+00:00,,81007
Midwest City,US,,ashante.mcvay.1.@us.af.mil,,5e71c218-3b3c-4c89-98b7-19ab8e8b8259,Data monitor systems,+1 405-737-7950,Oklahoma (OK),e2736c4e-1271-40a3-8d7e-3eed5568cc7d,2025-11-04T14:24:34.310596+00:00,Involuntary Removal,None,Active,316 S Midwest Blvd,2022-08-10T14:19:28.603831+00:00,,73110-4642
COKATO,US,Dassel Cokato Public Schools,nicole.carlen@dc.k12.mn.us,,ee7e9d54-cf2d-40d7-beea-061db23ef4a9,Dassel Cokato Public Schools,+1 320-286-4105,Minnesota (MN),f7002acd-f6c2-4b00-9c8c-e0e42ea85f50,2025-11-04T14:27:33.10516+00:00,Involuntary Removal,None,Active,4852 REARDON AVE SW  Suite 1700,2022-03-10T21:06:46.800393+00:00,,55321
Eaton Rapids,US,Darryl Hofstra & Associates,darryl.hofstra@gmail.com,,63081a04-c031-4a1b-9dd6-b79372814bfd,"Darryl Hofstra & Associates - Leadership, Management & Training Solutions",+1 616-648-5489,Michigan (MI),11896a00-9d69-466e-b209-7a4a8eea31c2,2026-01-14T13:55:37.933951+00:00,Involuntary Removal,None,Active,4206 Bell Hwy,2024-05-28T11:43:28.518279+00:00,,48827
Farmerville,US,Darbonne Woods Charter School,cullensmith@hotmail.com,,e17232af-9da1-45c9-860a-ba1d0e4f8c39,Darbonne Woods Charter School,+1 318-368-5541,Louisiana (LA),7e596596-a322-433f-b063-3b8101a6a8b2,2025-11-04T14:07:28.342357+00:00,Involuntary Removal,None,Active,9560 Hwy 33,2022-10-27T18:52:10.038973+00:00,,71241
danville,US,,Whitec@dps-littlejohns.net,,c2b48f85-0c4d-4826-8fa3-3c293025b8a8,Danville School District,+1 479-495-4842,Arkansas (AR),adb543ff-5bbc-4392-8259-3d683149e977,2025-11-04T14:15:19.298189+00:00,Involuntary Removal,None,Active,1810 main st,2023-07-27T15:26:09.2931+00:00,,72833
Chicago,US,Daniels Health,mtaylor@danielshealth.com,,8753202c-28bc-4980-abbf-0d2f7f480729,Daniels Sharpsmart Inc.,+1 888-952-5580,Illinois (IL),58b6366b-18d5-41a0-8983-e62c60fe7098,2026-01-14T14:19:04.108364+00:00,Involuntary Removal,None,Active,111 W Jackson Blvd unit#1900,2025-12-01T14:43:31.225865+00:00,,60604
Princeton,US,,Danieleywrecker@outlook.com,,eaf09151-5eca-4ba3-b306-be8c4c5a189e,Danieley Wrecker,+1 304-487-8880,West Virginia (WV),9dd08b7f-6bf3-4652-b52f-9514e9468130,2025-10-22T22:03:10.025731+00:00,Voluntary Removal,None,Active,1454 Athens Rd,2022-09-07T19:15:08.330069+00:00,,24740
Birmingham,US,"Daniel Signs, Inc",,,59a013be-4666-46e8-a453-78e0aa4d8f21,"Daniel Signs,Inc",,Alabama (AL),2f457b1a-33d5-4208-a233-01982b97cf80,2025-11-12T18:28:26.8795+00:00,Voluntary Removal,None,Active,,2022-11-08T21:33:26.391043+00:00,,35210-7310
San Diego,US,,dmiranda64@gmail.com,,bc8070b0-f813-47eb-9f32-f6d69f3cf406,Daniel Miranda,+1 619-929-1220,California (CA),21103877-8940-4156-9b0f-00cee153d588,2026-01-14T14:00:24.503225+00:00,Involuntary Removal,None,Active,3647 Acacia Grove Way,2022-02-08T03:53:12.972237+00:00,,92113
Cambridge,US,,daniel.alston.ctr@dot.gov,,3d5d7071-71a0-4dc3-90ac-ae4a9710c345,Daniel Alston,+1 309-310-1684,Massachusetts (MA),a47f3ffc-3551-464d-a7e1-d073d810b3f7,2025-09-15T20:16:27.924457+00:00,Other,None,Active,55 Broadway,2022-11-07T19:06:53.491386+00:00,,02142
Fenton,US,,danyoul11@gmail.com,,9e483c5f-483d-417a-8efa-b355b830dc15,Dan's Outdoor Services LLC,+1 810-844-6781,Michigan (MI),88fab502-5419-4575-b3af-8936dcf88b3c,2025-11-04T14:11:12.800916+00:00,Involuntary Removal,None,Active,9697 Townley Rd,2023-08-07T14:12:03.352281+00:00,https://www.dansoutdoorservice.com/,48430
Bloomington,US,,danleathers.sprinkles@gmail.com,,c38ccd0c-2b16-49c0-83a3-6c2b70e1ce1e,Dan Leathers (Independent CDL Instructor),+1 574-261-1551,Indiana (IN),c2b77a6a-4292-4584-a5b8-0ea6f4c47868,2026-01-14T14:52:22.115759+00:00,Involuntary Removal,None,Active,5031 N Union Valley Rd,2025-09-26T13:05:13.626116+00:00,,47404
Clarksville,US,,darrinh057@gmail.com,,84c0b707-6ab0-4152-aa70-c3c2aea015d8,Dan Cristiani Excavating Co Inc,+1 812-282-9866,Indiana (IN),9e82e926-b736-487d-92f5-afea53ff339f,2026-01-14T14:40:12.984008+00:00,Involuntary Removal,None,Active,1221 Old Hwy 31 E,2023-11-22T20:49:58.502633+00:00,,47129
Hershey,US,,22mooder@gmail.com,,1a0b0dbc-fc38-45d6-b171-c880abdf9dee,DaMoude Concrete Pumping,+1 308-530-4458,Nebraska (NE),731ed817-81fd-4fad-ac37-3f25a8cf5350,2026-01-14T14:27:32.149008+00:00,Involuntary Removal,None,Active,15311 W Antelope Rd,2024-02-15T21:46:38.766451+00:00,,69143-4453
Rockvale,US,Lori Thomas,loradale@aol.com,,ebe3cd33-001e-4e09-8f92-3d8e7834c80a,DALT Transportation,+1 615-904-4163,Tennessee (TN),66a4a810-d0be-47cc-9914-3cea9ae149b8,2025-11-04T14:03:56.558224+00:00,Involuntary Removal,None,Active,11504 Mt Pleasant Rd,2023-06-16T12:05:11.822438+00:00,,37153-4637
